"TIME","GEO","UNIT","NA_ITEM","Value"
"2015","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Gross domestic product at market prices","5,807.5"
"2015","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","5,148.9"
"2016","European Union - 28 countries","Chain linked volumes, index 2010=100","Gross domestic product at market prices","108.0"
"2016","European Union - 28 countries","Current prices, million euro","Gross domestic product at market prices","14,984,271.9"
"2016","European Union - 28 countries","Chain linked volumes (2010), million euro","Gross domestic product at market prices","13,874,075.6"
"2016","European Union - 27 countries (from 2019)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","107.2"
"2016","European Union - 27 countries (from 2019)","Current prices, million euro","Gross domestic product at market prices","12,549,216.8"
"2016","European Union - 27 countries (from 2019)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","11,767,849.0"
"2016","European Union - 15 countries (1995-2004)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","107.3"
"2016","European Union - 15 countries (1995-2004)","Current prices, million euro","Gross domestic product at market prices","13,764,173.3"
"2016","European Union - 15 countries (1995-2004)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","12,695,105.0"
"2016","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","106.1"
"2016","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Current prices, million euro","Gross domestic product at market prices","10,816,964.5"
"2016","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","10,115,255.3"
"2016","Euro area (19 countries)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","106.1"
"2016","Euro area (19 countries)","Current prices, million euro","Gross domestic product at market prices","10,816,964.5"
"2016","Euro area (19 countries)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","10,115,255.3"
"2016","Euro area (12 countries)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","105.9"
"2016","Euro area (12 countries)","Current prices, million euro","Gross domestic product at market prices","10,580,680.5"
"2016","Euro area (12 countries)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","9,895,255.7"
"2016","Belgium","Chain linked volumes, index 2010=100","Gross domestic product at market prices","108.3"
"2016","Belgium","Current prices, million euro","Gross domestic product at market prices","430,372.1"
"2016","Belgium","Chain linked volumes (2010), million euro","Gross domestic product at market prices","393,201.7"
"2016","Bulgaria","Chain linked volumes, index 2010=100","Gross domestic product at market prices","113.4"
"2016","Bulgaria","Current prices, million euro","Gross domestic product at market prices","48,620.5"
"2016","Bulgaria","Chain linked volumes (2010), million euro","Gross domestic product at market prices","43,123.2"
"2016","Czechia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","111.3"
"2016","Czechia","Current prices, million euro","Gross domestic product at market prices","176,370.1"
"2016","Czechia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","174,499.6"
"2016","Denmark","Chain linked volumes, index 2010=100","Gross domestic product at market prices","109.2"
"2016","Denmark","Current prices, million euro","Gross domestic product at market prices","282,090.0"
"2016","Denmark","Chain linked volumes (2010), million euro","Gross domestic product at market prices","265,471.3"
"2016","Germany (until 1990 former territory of the FRG)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","111.4"
"2016","Germany (until 1990 former territory of the FRG)","Current prices, million euro","Gross domestic product at market prices","3,134,100.0"
"2016","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","2,857,626.0"
"2016","Estonia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","120.9"
"2016","Estonia","Current prices, million euro","Gross domestic product at market prices","21,693.6"
"2016","Estonia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","17,963.6"
"2016","Ireland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","143.6"
"2016","Ireland","Current prices, million euro","Gross domestic product at market prices","271,683.6"
"2016","Ireland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","240,842.1"
"2016","Greece","Chain linked volumes, index 2010=100","Gross domestic product at market prices","81.6"
"2016","Greece","Current prices, million euro","Gross domestic product at market prices","176,487.9"
"2016","Greece","Chain linked volumes (2010), million euro","Gross domestic product at market prices","184,420.7"
"2016","Spain","Chain linked volumes, index 2010=100","Gross domestic product at market prices","102.9"
"2016","Spain","Current prices, million euro","Gross domestic product at market prices","1,113,840.0"
"2016","Spain","Chain linked volumes (2010), million euro","Gross domestic product at market prices","1,103,793.0"
"2016","France","Chain linked volumes, index 2010=100","Gross domestic product at market prices","106.4"
"2016","France","Current prices, million euro","Gross domestic product at market prices","2,234,129.0"
"2016","France","Chain linked volumes (2010), million euro","Gross domestic product at market prices","2,123,002.3"
"2016","Croatia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","102.6"
"2016","Croatia","Current prices, million euro","Gross domestic product at market prices","46,615.5"
"2016","Croatia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","46,302.2"
"2016","Italy","Chain linked volumes, index 2010=100","Gross domestic product at market prices","97.9"
"2016","Italy","Current prices, million euro","Gross domestic product at market prices","1,695,590.1"
"2016","Italy","Chain linked volumes (2010), million euro","Gross domestic product at market prices","1,577,206.6"
"2016","Cyprus","Chain linked volumes, index 2010=100","Gross domestic product at market prices","98.1"
"2016","Cyprus","Current prices, million euro","Gross domestic product at market prices","18,872.9"
"2016","Cyprus","Chain linked volumes (2010), million euro","Gross domestic product at market prices","19,041.2"
"2016","Latvia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","121.3"
"2016","Latvia","Current prices, million euro","Gross domestic product at market prices","25,072.6"
"2016","Latvia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","21,613.3"
"2016","Lithuania","Chain linked volumes, index 2010=100","Gross domestic product at market prices","123.5"
"2016","Lithuania","Current prices, million euro","Gross domestic product at market prices","38,893.4"
"2016","Lithuania","Chain linked volumes (2010), million euro","Gross domestic product at market prices","34,520.2"
"2016","Luxembourg","Chain linked volumes, index 2010=100","Gross domestic product at market prices","120.5"
"2016","Luxembourg","Current prices, million euro","Gross domestic product at market prices","54,867.2"
"2016","Luxembourg","Chain linked volumes (2010), million euro","Gross domestic product at market prices","48,410.4"
"2016","Hungary","Chain linked volumes, index 2010=100","Gross domestic product at market prices","113.1"
"2016","Hungary","Current prices, million euro","Gross domestic product at market prices","115,259.2"
"2016","Hungary","Chain linked volumes (2010), million euro","Gross domestic product at market prices","111,968.4"
"2016","Malta","Chain linked volumes, index 2010=100","Gross domestic product at market prices","138.7"
"2016","Malta","Current prices, million euro","Gross domestic product at market prices","10,346.5"
"2016","Malta","Chain linked volumes (2010), million euro","Gross domestic product at market prices","9,152.2"
"2016","Netherlands","Chain linked volumes, index 2010=100","Gross domestic product at market prices","106.1"
"2016","Netherlands","Current prices, million euro","Gross domestic product at market prices","708,337.0"
"2016","Netherlands","Chain linked volumes (2010), million euro","Gross domestic product at market prices","677,999.5"
"2016","Austria","Chain linked volumes, index 2010=100","Gross domestic product at market prices","107.6"
"2016","Austria","Current prices, million euro","Gross domestic product at market prices","357,299.7"
"2016","Austria","Chain linked volumes (2010), million euro","Gross domestic product at market prices","318,350.4"
"2016","Poland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","119.6"
"2016","Poland","Current prices, million euro","Gross domestic product at market prices","426,555.7"
"2016","Poland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","432,822.5"
"2016","Portugal","Chain linked volumes, index 2010=100","Gross domestic product at market prices","97.8"
"2016","Portugal","Current prices, million euro","Gross domestic product at market prices","186,489.8"
"2016","Portugal","Chain linked volumes (2010), million euro","Gross domestic product at market prices","175,676.3"
"2016","Romania","Chain linked volumes, index 2010=100","Gross domestic product at market prices","121.3"
"2016","Romania","Current prices, million euro","Gross domestic product at market prices","170,393.6"
"2016","Romania","Chain linked volumes (2010), million euro","Gross domestic product at market prices","152,165.3"
"2016","Slovenia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","105.3"
"2016","Slovenia","Current prices, million euro","Gross domestic product at market prices","40,366.6"
"2016","Slovenia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","38,281.4"
"2016","Slovakia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","116.1"
"2016","Slovakia","Current prices, million euro","Gross domestic product at market prices","81,038.4"
"2016","Slovakia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","79,031.0"
"2016","Finland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","103.0"
"2016","Finland","Current prices, million euro","Gross domestic product at market prices","217,484.0"
"2016","Finland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","193,853.0"
"2016","Sweden","Chain linked volumes, index 2010=100","Gross domestic product at market prices","113.7"
"2016","Sweden","Current prices, million euro","Gross domestic product at market prices","466,347.6"
"2016","Sweden","Chain linked volumes (2010), million euro","Gross domestic product at market prices","425,769.4"
"2016","United Kingdom","Chain linked volumes, index 2010=100","Gross domestic product at market prices","112.7"
"2016","United Kingdom","Current prices, million euro","Gross domestic product at market prices","2,435,055.2"
"2016","United Kingdom","Chain linked volumes (2010), million euro","Gross domestic product at market prices","2,103,708.6"
"2016","Iceland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","122.5"
"2016","Iceland","Current prices, million euro","Gross domestic product at market prices","18,646.1"
"2016","Iceland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","12,660.6"
"2016","Liechtenstein","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"2016","Liechtenstein","Current prices, million euro","Gross domestic product at market prices","5,617.2"
"2016","Liechtenstein","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"2016","Norway","Chain linked volumes, index 2010=100","Gross domestic product at market prices","110.1"
"2016","Norway","Current prices, million euro","Gross domestic product at market prices","333,471.3"
"2016","Norway","Chain linked volumes (2010), million euro","Gross domestic product at market prices","356,514.3"
"2016","Switzerland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","110.5"
"2016","Switzerland","Current prices, million euro","Gross domestic product at market prices","606,773.1"
"2016","Switzerland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","487,314.4"
"2016","Montenegro","Chain linked volumes, index 2010=100","Gross domestic product at market prices","112.7"
"2016","Montenegro","Current prices, million euro","Gross domestic product at market prices","3,954.2"
"2016","Montenegro","Chain linked volumes (2010), million euro","Gross domestic product at market prices","3,520.4"
"2016","North Macedonia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","116.1"
"2016","North Macedonia","Current prices, million euro","Gross domestic product at market prices","9,656.5"
"2016","North Macedonia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","8,250.0"
"2016","Albania","Chain linked volumes, index 2010=100","Gross domestic product at market prices","112.9"
"2016","Albania","Current prices, million euro","Gross domestic product at market prices","10,719.9"
"2016","Albania","Chain linked volumes (2010), million euro","Gross domestic product at market prices","10,157.1"
"2016","Serbia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","107.9"
"2016","Serbia","Current prices, million euro","Gross domestic product at market prices","36,723.0"
"2016","Serbia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","34,046.2"
"2016","Turkey","Chain linked volumes, index 2010=100","Gross domestic product at market prices","145.4"
"2016","Turkey","Current prices, million euro","Gross domestic product at market prices","780,224.9"
"2016","Turkey","Chain linked volumes (2010), million euro","Gross domestic product at market prices","844,933.9"
"2016","Bosnia and Herzegovina","Chain linked volumes, index 2010=100","Gross domestic product at market prices","110.2"
"2016","Bosnia and Herzegovina","Current prices, million euro","Gross domestic product at market prices","15,289.9"
"2016","Bosnia and Herzegovina","Chain linked volumes (2010), million euro","Gross domestic product at market prices","14,294.7"
"2016","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","121.7"
"2016","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Gross domestic product at market prices","6,070.1"
"2016","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","5,358.1"
"2017","European Union - 28 countries","Chain linked volumes, index 2010=100","Gross domestic product at market prices","110.8"
"2017","European Union - 28 countries","Current prices, million euro","Gross domestic product at market prices","15,410,259.5"
"2017","European Union - 28 countries","Chain linked volumes (2010), million euro","Gross domestic product at market prices","14,233,720.1"
"2017","European Union - 27 countries (from 2019)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","110.1"
"2017","European Union - 27 countries (from 2019)","Current prices, million euro","Gross domestic product at market prices","13,047,150.3"
"2017","European Union - 27 countries (from 2019)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","12,088,882.8"
"2017","European Union - 15 countries (1995-2004)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","109.9"
"2017","European Union - 15 countries (1995-2004)","Current prices, million euro","Gross domestic product at market prices","14,084,755.0"
"2017","European Union - 15 countries (1995-2004)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","12,999,135.8"
"2017","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","108.8"
"2017","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Current prices, million euro","Gross domestic product at market prices","11,200,923.9"
"2017","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","10,373,083.1"
"2017","Euro area (19 countries)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","108.8"
"2017","Euro area (19 countries)","Current prices, million euro","Gross domestic product at market prices","11,200,923.9"
"2017","Euro area (19 countries)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","10,373,083.1"
"2017","Euro area (12 countries)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","108.6"
"2017","Euro area (12 countries)","Current prices, million euro","Gross domestic product at market prices","10,949,234.3"
"2017","Euro area (12 countries)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","10,143,959.3"
"2017","Belgium","Chain linked volumes, index 2010=100","Gross domestic product at market prices","110.4"
"2017","Belgium","Current prices, million euro","Gross domestic product at market prices","446,364.9"
"2017","Belgium","Chain linked volumes (2010), million euro","Gross domestic product at market prices","400,924.9"
"2017","Bulgaria","Chain linked volumes, index 2010=100","Gross domestic product at market prices","117.3"
"2017","Bulgaria","Current prices, million euro","Gross domestic product at market prices","52,310.0"
"2017","Bulgaria","Chain linked volumes (2010), million euro","Gross domestic product at market prices","44,635.4"
"2017","Czechia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","116.2"
"2017","Czechia","Current prices, million euro","Gross domestic product at market prices","191,721.8"
"2017","Czechia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","182,094.9"
"2017","Denmark","Chain linked volumes, index 2010=100","Gross domestic product at market prices","111.6"
"2017","Denmark","Current prices, million euro","Gross domestic product at market prices","292,806.1"
"2017","Denmark","Chain linked volumes (2010), million euro","Gross domestic product at market prices","271,477.3"
"2017","Germany (until 1990 former territory of the FRG)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","114.2"
"2017","Germany (until 1990 former territory of the FRG)","Current prices, million euro","Gross domestic product at market prices","3,244,990.0"
"2017","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","2,928,067.4"
"2017","Estonia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","127.8"
"2017","Estonia","Current prices, million euro","Gross domestic product at market prices","23,775.8"
"2017","Estonia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","18,996.3"
"2017","Ireland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","155.3"
"2017","Ireland","Current prices, million euro","Gross domestic product at market prices","297,130.8"
"2017","Ireland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","260,459.4"
"2017","Greece","Chain linked volumes, index 2010=100","Gross domestic product at market prices","82.8"
"2017","Greece","Current prices, million euro","Gross domestic product at market prices","180,217.6"
"2017","Greece","Chain linked volumes (2010), million euro","Gross domestic product at market prices","187,196.4"
"2017","Spain","Chain linked volumes, index 2010=100","Gross domestic product at market prices","105.9"
"2017","Spain","Current prices, million euro","Gross domestic product at market prices","1,161,878.0"
"2017","Spain","Chain linked volumes (2010), million euro","Gross domestic product at market prices","1,135,712.2"
"2017","France","Chain linked volumes, index 2010=100","Gross domestic product at market prices","108.8"
"2017","France","Current prices, million euro","Gross domestic product at market prices","2,295,063.0"
"2017","France","Chain linked volumes (2010), million euro","Gross domestic product at market prices","2,170,986.5"
"2017","Croatia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","105.9"
"2017","Croatia","Current prices, million euro","Gross domestic product at market prices","49,094.4"
"2017","Croatia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","47,755.8"
"2017","Italy","Chain linked volumes, index 2010=100","Gross domestic product at market prices","99.6"
"2017","Italy","Current prices, million euro","Gross domestic product at market prices","1,736,601.8"
"2017","Italy","Chain linked volumes (2010), million euro","Gross domestic product at market prices","1,604,274.1"
"2017","Cyprus","Chain linked volumes, index 2010=100","Gross domestic product at market prices","102.4"
"2017","Cyprus","Current prices, million euro","Gross domestic product at market prices","20,039.7"
"2017","Cyprus","Chain linked volumes (2010), million euro","Gross domestic product at market prices","19,871.6"
"2017","Latvia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","125.9"
"2017","Latvia","Current prices, million euro","Gross domestic product at market prices","26,797.8"
"2017","Latvia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","22,431.8"
"2017","Lithuania","Chain linked volumes, index 2010=100","Gross domestic product at market prices","128.7"
"2017","Lithuania","Current prices, million euro","Gross domestic product at market prices","42,269.4"
"2017","Lithuania","Chain linked volumes (2010), million euro","Gross domestic product at market prices","35,986.5"
"2017","Luxembourg","Chain linked volumes, index 2010=100","Gross domestic product at market prices","122.7"
"2017","Luxembourg","Current prices, million euro","Gross domestic product at market prices","56,814.2"
"2017","Luxembourg","Chain linked volumes (2010), million euro","Gross domestic product at market prices","49,282.3"
"2017","Hungary","Chain linked volumes, index 2010=100","Gross domestic product at market prices","118.0"
"2017","Hungary","Current prices, million euro","Gross domestic product at market prices","125,603.1"
"2017","Hungary","Chain linked volumes (2010), million euro","Gross domestic product at market prices","116,808.6"
"2017","Malta","Chain linked volumes, index 2010=100","Gross domestic product at market prices","148.0"
"2017","Malta","Current prices, million euro","Gross domestic product at market prices","11,302.8"
"2017","Malta","Chain linked volumes (2010), million euro","Gross domestic product at market prices","9,767.6"
"2017","Netherlands","Chain linked volumes, index 2010=100","Gross domestic product at market prices","109.2"
"2017","Netherlands","Current prices, million euro","Gross domestic product at market prices","738,146.0"
"2017","Netherlands","Chain linked volumes (2010), million euro","Gross domestic product at market prices","697,735.4"
"2017","Austria","Chain linked volumes, index 2010=100","Gross domestic product at market prices","110.3"
"2017","Austria","Current prices, million euro","Gross domestic product at market prices","370,295.8"
"2017","Austria","Chain linked volumes (2010), million euro","Gross domestic product at market prices","326,234.2"
"2017","Poland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","125.5"
"2017","Poland","Current prices, million euro","Gross domestic product at market prices","467,312.9"
"2017","Poland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","454,193.8"
"2017","Portugal","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.2"
"2017","Portugal","Current prices, million euro","Gross domestic product at market prices","195,947.2"
"2017","Portugal","Chain linked volumes (2010), million euro","Gross domestic product at market prices","181,836.1"
"2017","Romania","Chain linked volumes, index 2010=100","Gross domestic product at market prices","130.0"
"2017","Romania","Current prices, million euro","Gross domestic product at market prices","187,772.7"
"2017","Romania","Chain linked volumes (2010), million euro","Gross domestic product at market prices","162,986.5"
"2017","Slovenia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","110.4"
"2017","Slovenia","Current prices, million euro","Gross domestic product at market prices","42,987.1"
"2017","Slovenia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","40,131.6"
"2017","Slovakia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","119.6"
"2017","Slovakia","Current prices, million euro","Gross domestic product at market prices","84,517.0"
"2017","Slovakia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","81,434.1"
"2017","Finland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","106.2"
"2017","Finland","Current prices, million euro","Gross domestic product at market prices","225,785.0"
"2017","Finland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","199,768.0"
"2017","Sweden","Chain linked volumes, index 2010=100","Gross domestic product at market prices","116.5"
"2017","Sweden","Current prices, million euro","Gross domestic product at market prices","479,605.4"
"2017","Sweden","Chain linked volumes (2010), million euro","Gross domestic product at market prices","436,038.3"
"2017","United Kingdom","Chain linked volumes, index 2010=100","Gross domestic product at market prices","114.8"
"2017","United Kingdom","Current prices, million euro","Gross domestic product at market prices","2,363,109.3"
"2017","United Kingdom","Chain linked volumes (2010), million euro","Gross domestic product at market prices","2,143,512.4"
"2017","Iceland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","127.9"
"2017","Iceland","Current prices, million euro","Gross domestic product at market prices","21,677.2"
"2017","Iceland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","13,218.1"
"2017","Liechtenstein","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"2017","Liechtenstein","Current prices, million euro","Gross domestic product at market prices","5,717.4"
"2017","Liechtenstein","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"2017","Norway","Chain linked volumes, index 2010=100","Gross domestic product at market prices","112.7"
"2017","Norway","Current prices, million euro","Gross domestic product at market prices","353,316.4"
"2017","Norway","Chain linked volumes (2010), million euro","Gross domestic product at market prices","364,797.1"
"2017","Switzerland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","112.5"
"2017","Switzerland","Current prices, million euro","Gross domestic product at market prices","602,268.6"
"2017","Switzerland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","496,083.5"
"2017","Montenegro","Chain linked volumes, index 2010=100","Gross domestic product at market prices","118.0"
"2017","Montenegro","Current prices, million euro","Gross domestic product at market prices","4,299.1"
"2017","Montenegro","Chain linked volumes (2010), million euro","Gross domestic product at market prices","3,686.5"
"2017","North Macedonia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","116.3"
"2017","North Macedonia","Current prices, million euro","Gross domestic product at market prices","10,013.9"
"2017","North Macedonia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","8,269.9"
"2017","Albania","Chain linked volumes, index 2010=100","Gross domestic product at market prices","117.2"
"2017","Albania","Current prices, million euro","Gross domestic product at market prices","11,563.8"
"2017","Albania","Chain linked volumes (2010), million euro","Gross domestic product at market prices","10,545.2"
"2017","Serbia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","110.1"
"2017","Serbia","Current prices, million euro","Gross domestic product at market prices","39,183.3"
"2017","Serbia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","34,743.9"
"2017","Turkey","Chain linked volumes, index 2010=100","Gross domestic product at market prices","156.3"
"2017","Turkey","Current prices, million euro","Gross domestic product at market prices","754,902.2"
"2017","Turkey","Chain linked volumes (2010), million euro","Gross domestic product at market prices","908,057.8"
"2017","Bosnia and Herzegovina","Chain linked volumes, index 2010=100","Gross domestic product at market prices","113.7"
"2017","Bosnia and Herzegovina","Current prices, million euro","Gross domestic product at market prices","16,042.4"
"2017","Bosnia and Herzegovina","Chain linked volumes (2010), million euro","Gross domestic product at market prices","14,746.9"
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","126.9"
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Gross domestic product at market prices","6,413.8"
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","5,584.5"
"2018","European Union - 28 countries","Chain linked volumes, index 2010=100","Gross domestic product at market prices","113.0"
"2018","European Union - 28 countries","Current prices, million euro","Gross domestic product at market prices","15,898,311.6"
"2018","European Union - 28 countries","Chain linked volumes (2010), million euro","Gross domestic product at market prices","14,518,225.8"
"2018","European Union - 27 countries (from 2019)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","112.4"
"2018","European Union - 27 countries (from 2019)","Current prices, million euro","Gross domestic product at market prices","13,479,125.7"
"2018","European Union - 27 countries (from 2019)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","12,343,942.2"
"2018","European Union - 15 countries (1995-2004)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","111.9"
"2018","European Union - 15 countries (1995-2004)","Current prices, million euro","Gross domestic product at market prices","14,480,457.9"
"2018","European Union - 15 countries (1995-2004)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","13,230,694.9"
"2018","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","110.9"
"2018","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Current prices, million euro","Gross domestic product at market prices","11,561,187.9"
"2018","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","10,570,631.7"
"2018","Euro area (19 countries)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","110.9"
"2018","Euro area (19 countries)","Current prices, million euro","Gross domestic product at market prices","11,561,187.9"
"2018","Euro area (19 countries)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","10,570,631.7"
"2018","Euro area (12 countries)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","110.6"
"2018","Euro area (12 countries)","Current prices, million euro","Gross domestic product at market prices","11,291,799.2"
"2018","Euro area (12 countries)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","10,331,700.4"
"2018","Belgium","Chain linked volumes, index 2010=100","Gross domestic product at market prices","112.0"
"2018","Belgium","Current prices, million euro","Gross domestic product at market prices","459,819.8"
"2018","Belgium","Chain linked volumes (2010), million euro","Gross domestic product at market prices","406,772.0"
"2018","Bulgaria","Chain linked volumes, index 2010=100","Gross domestic product at market prices","120.9"
"2018","Bulgaria","Current prices, million euro","Gross domestic product at market prices","56,086.9"
"2018","Bulgaria","Chain linked volumes (2010), million euro","Gross domestic product at market prices","46,012.0"
"2018","Czechia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","119.6"
"2018","Czechia","Current prices, million euro","Gross domestic product at market prices","207,772.4"
"2018","Czechia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","187,480.9"
"2018","Denmark","Chain linked volumes, index 2010=100","Gross domestic product at market prices","113.3"
"2018","Denmark","Current prices, million euro","Gross domestic product at market prices","298,276.5"
"2018","Denmark","Chain linked volumes (2010), million euro","Gross domestic product at market prices","275,521.4"
"2018","Germany (until 1990 former territory of the FRG)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","115.9"
"2018","Germany (until 1990 former territory of the FRG)","Current prices, million euro","Gross domestic product at market prices","3,344,370.0"
"2018","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","2,972,792.0"
"2018","Estonia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","133.9"
"2018","Estonia","Current prices, million euro","Gross domestic product at market prices","26,035.9"
"2018","Estonia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","19,900.8"
